COD;NOME_LOCAL;COD_LOCAL;NIVEL
12405;NONOAI;864;S
12410;PIRANHAS;865;S
12415;PITANGA;866;S
12420;PRINCESA ISABEL;867;S
12425;RESTINGA SECA;868;S
12430;RIBEIRAO PIRES;869;S
12435;SALGUEIRO;870;S
12440;SANTA BARBARA DO SUL;871;S
12445;STA.RITA DO SAPUCAI;872;S
12450;SAO JOAQUIM DA BARRA;873;S
12455;SAO PEDRO DO SUL;874;S
12460;SEARA;875;S
12465;TAPEJARA;876;S
12470;TENENTE PORTELA;877;S
12475;TOME-ACU;878;S
12480;UMARIZAL;879;S
12485;URUSSANGA;880;S
12490;VISCONDE RIO BRANCO;881;S
12495;CAMPO NOVO;882;S
12500;GRAVATAI;883;S
12505;PEDRO OSORIO;884;S
12510;SAO MARCOS;885;S
12525;AGUA BRANCA-PI;888;S
12530;AGUAS FORMOSAS;889;S
12535;ALVARES MACHADO;890;S
12540;ANDIRA;891;S
12545;APODI;892;S
12550;ARARUAMA;893;S
12555;ARCOS;894;S
12560;BALSAS;895;S
12565;BARRA BONITA-SP;896;S
12570;BATAGUASSU;897;S
12575;BOA VIAGEM;898;S
12580;BODOCO;899;S
12585;BOM JESUS DE GOIAS;900;S
12590;BOM RETIRO;901;S
12595;BRASILIA DE MINAS;902;S
12600;CAARAPO;903;S
12605;AV.FERNANDES CUNHA;904;S
12610;CAMPOS DO JORDAO;905;S
12615;CANTO DO BURITI;906;S
12620;CAPANEMA-PR;907;S
12630;CASSILANDIA;909;S
12635;CATUIPE;910;S
12640;COLINAS DO TOCANTINS;911;S
12645;COLORADO;912;S
12650;CONCEICAO;913;S
12655;CONCEICAO ARAGUAIA;914;S
12660;CORDEIRO;915;S
12665;COTIA;916;S
12670;CUSTODIA;917;S
12675;DESCALVADO;918;S
12680;DOIS VIZINHOS;919;S
12685;FLORIDA PAULISTA;920;S
12690;GASPAR;921;S
12695;GRAVATA;922;S
12700;GUANAMBI;923;S
12705;GUARAPARI;924;S
12710;GUARUJA;925;S
12720;HUMAITA;926;S
12725;IBIA;927;S
12730;INDAIAL;928;S
12735;INDAIATUBA;929;S
12740;IPIRA;930;S
12745;ITAJA;931;S
12750;ITANHAEM;932;S
12755;IUNA;933;S
12760;JABOATAO GUARARAPES;934;S
12765;JANAUBA;935;S
12770;JEREMOABO;936;S
12775;JOSE BONIFACIO;937;S
12780;JUNQUEIROPOLIS;938;S
12785;LAJINHA;939;S
12790;LAVRAS DA MANGABEIRA;940;S
12795;LUZIANIA;941;S
12800;MAGE;942;S
12805;MAIRINQUE;943;S
12810;MAMANGUAPE;944;S
12815;MANGA;945;S
12820;MARACAS;946;S
12825;MAUES;947;S
12830;MONDAI;948;S
12835;MONTE ALEGRE;949;S
12840;MONTE ALTO;950;S
12845;JI-PARANA;951;S
12850;MONTE SANTO DE MINAS;952;S
12855;MUTUM;953;S
12860;NAVIRAI;954;S
12865;ORLEANS;955;S
12870;OROS;956;S
12875;PALMEIRA;957;S
12880;PALMITAL;958;S
12885;PALOTINA;959;S
12890;PAO DE ACUCAR;960;S
12895;PEDRO LEOPOLDO;961;S
12900;PENTECOSTE;962;S
12905;PETROLINA;963;S
12910;PIEDADE;964;S
12915;PIRAI;965;S
12920;PIRATINI;966;S
12925;PITANGUI;967;S
12930;PIUMHI;968;S
12935;PORTO CALVO;969;S
12940;PORTO FELIZ;970;S
12945;PRESIDENTE EPITACIO;971;S
12950;PRUDENTOPOLIS;972;S
12955;RIBEIRA DO POMBAL;973;S
12960;RIO DAS PEDRAS;974;S
12965;RONDON;975;S
12970;SALINAS;976;S
12980;SANTA ISABEL DO IVAI;978;S
12985;SAO DOMINGOS-GO;979;S
12990;S.GONCALO DO SAPUCAI;980;S
12995;SAO JOSE DO BELMONTE;981;S
13000;SAO JOSE DOS PINHAIS;982;S
13005;SAO LOURENCO;983;S
13010;SAO PAULO DO POTENGI;984;S
13015;SEABRA;985;S
13020;SERTANOPOLIS;986;S
13025;SERTAOZINHO;987;S
13030;SILVANIA;988;S
13040;SUMARE;990;S
13045;TAPEROA;991;S
13050;TERRA RICA;992;S
13055;TURVO;993;S
13060;VINHEDO;994;S
13065;VOTORANTIM;995;S
13070;XAXIM-SC;996;S
13080;MAIRI;998;S
13085;UNA;999;S
13090;ABAETETUBA;1000;S
13095;BAIRRO MARTINS;1001;S
13100;MUNDO NOVO-MS;1002;S
13105;ASA NORTE 504;1003;S
13110;ASA SUL 507;1004;S
13125;CUBATAO;1006;S
13130;GR.CAYMAN-ILH.CAYMAN;1007;S
13135;CARAPICUIBA;1008;S
13140;IPATINGA;1009;S
13145;ACARAU;1010;S
13150;AFRANIO;1011;S
13155;AGUAS BELAS;1012;S
13160;ALEXANDRIA;1013;S
13165;ALMEIRIM;1014;S
13175;AMARANTE;1016;S
13180;AMELIA RODRIGUES;1017;S
13190;AROEIRAS;1019;S
13195;ASSARE;1020;S
13200;CAMPO GRANDE-RN;1021;S
13205;PRACA DO RELOGIO;1022;S
13210;BAIXO GUANDU;1023;S
13215;BARBALHA;1024;S
13220;BARRA DO MENDES;1025;S
13225;BARRA SANTA ROSA;1026;S
13230;BARREIRINHAS;1027;S
13235;BELEM SAO FRANCISCO;1028;S
13240;BELMONTE;1029;S
13250;BONITO-MS;1031;S
13255;BONITO DE SANTA FE;1032;S
13270;CANINDE;1035;S
13275;CARACARAI;1036;S
13280;CARAUARI;1037;S
13285;CARAUBAS;1038;S
13290;CASCAVEL;1039;S
13295;CATARINA;1040;S
13300;CAUCAIA;1041;S
13305;CEARA-MIRIM;1042;S
13310;CENTRALINA;1043;S
13315;COCOS;1044;S
13320;COELHO NETO;1045;S
13325;CONCEICAO ALAGOAS;1046;S
13330;CONCEICAO DO COITE;1047;S
13335;CONDEUBA;1048;S
13340;CORRENTES;1049;S
13345;CORURIPE;1050;S
13350;CRISTALINA;1051;S
13355;CUPIRA;1052;S
13360;CURURUPU;1053;S
13365;DELMIRO GOUVEIA;1054;S
13370;DIONISIO CERQUEIRA;1055;S
13375;DOMINGOS MARTINS;1056;S
13380;EIRUNEPE;1057;S
13385;ESCADA;1058;S
13390;EXU;1059;S
13395;FLORES;1060;S
13400;FLORESTA-PE;1061;S
13405;FORMOSA RIO PRETO;1062;S
13410;FREI PAULO;1063;S
13420;GILBUES;1065;S
13425;GOIANINHA;1066;S
13430;GUIMARANIA;1067;S
13435;IBICUI;1068;S
13440;IBIMIRIM;1069;S
13445;IBIRATAIA;1070;S
13450;INDEPENDENCIA;1071;S
13455;INHAMBUPE;1072;S
13465;IRACEMA;1074;S
13475;ITABAIANINHA;1076;S
13480;ITANHOMI;1077;S
13490;ITAPITANGA;1079;S
13495;ITIUBA;1080;S
13500;ITUBERA;1081;S
13505;JACARACI;1082;S
13510;JACINTO;1083;S
13515;JAGUAQUARA;1084;S
13520;JUCURUTU;1085;S
13530;LAGO DA PEDRA;1087;S
13535;LAJES;1088;S
13540;LIVRAMENTO N.SENHORA;1089;S
13545;LUZ;1090;S
13550;MACAUBAS;1091;S
13555;MARA ROSA;1092;S
13565;MATA DE SAO JOAO;1094;S
13570;VILA BELA S.TRINDADE;1095;S
13575;MIGUEL CALMON;1096;S
13580;MINAS NOVAS;1097;S
13585;MIRAI;1098;S
13590;MORRO DO CHAPEU;1099;S
13595;MUCUGE;1100;S
13600;MUTUIPE;1101;S
13605;NOVA PETROPOLIS;1102;S
13610;OLHO D AGUA FLORES;1103;S
13615;ORIXIMINA;1104;S
13620;PACAJUS;1105;S
13625;PARELHAS;1106;S
13630;PARIPIRANGA;1107;S
13635;PARNAMIRIM;1108;S
13640;PAU DOS FERROS;1109;S
13645;PAULISTANA;1110;S
13650;PECANHA;1111;S
13655;PETROLANDIA;1112;S
13660;PINDOBACU;1113;S
13665;PIRENOPOLIS;1114;S
13670;POCO VERDE;1115;S
13675;PORTO DOS GAUCHOS;1116;S
13680;PORTO NACIONAL;1117;S
13685;PRADO;1118;S
13690;PRESIDENTE DUTRA;1119;S
13695;QUIPAPA;1120;S
13700;REDENCAO;1121;S
13705;REGENERACAO;1122;S
13710;RIACHO DE SANTANA;1123;S
13715;RIBEIROPOLIS;1124;S
13720;RUBIM;1125;S
13725;SANTA LUZIA;1127;S
13730;STA.MARIA BOA VISTA;1128;S
13735;SANTA RITA DE CASSIA;1129;S
13740;SANTA LUZ;1130;S
13750;SANTANA DO MATOS;1132;S
13755;SANTO ESTEVAO;1133;S
13760;SAO BENTO;1134;S
13765;SAO FELIX ARAGUAIA;1135;S
13770;S.GABRIEL CACHOEIRA;1136;S
13775;SAO JOSE DA LAJE;1137;S
13780;SAO LOURENCO DA MATA;1138;S
13785;SAO LUIS DO QUITUNDE;1139;S
13790;SAO MIGUEL;1140;S
13795;SAO MIGUEL DO TAPUIO;1141;S
13800;SAO PEDRO DOS FERROS;1142;S
13805;SAO SEBASTIAO PASSE;1143;S
13810;SERRA BRANCA;1144;S
13815;SERRO;1145;S
13820;SERTANIA;1146;S
13825;SIDROLANDIA;1147;S
13830;SIMPLICIO MENDES;1148;S
13835;SOLEDADE;1149;S
13840;SOLONOPOLE;1150;S
13845;SOURE;1151;S
13850;TANHACU;1152;S
13855;TAQUARITINGA NORTE;1153;S
13860;TARUMIRIM;1154;S
13865;TAUA;1155;S
13870;TEIXEIRA;1156;S
13875;TIANGUA;1157;S
13880;TORIXOREU;1158;S
13890;TRES MARIAS;1160;S
13895;TUCURUI;1161;S
13900;TUPANATINGA;1162;S
13905;UBAIRA;1163;S
13910;UBATA;1164;S
13915;UIRAUNA;1165;S
13920;URUBURETAMA;1166;S
13925;VALENTE;1167;S
13930;WANDERLEY;1168;S
13935;VARZEA ALEGRE;1169;S
13945;XIQUE-XIQUE;1171;S
13950;MOGI-GUACU;1172;S
13955;CASA VERDE;1173;S
13975;ALTA FLORESTA;1177;S
13980;ARIQUEMES;1178;S
13985;CACOAL;1179;S
13990;SINOP;1180;S
13995;PIMENTA BUENO;1181;S
14000;VILHENA;1182;S
14005;ICOARACI;1183;S
14010;BAIRRO IPIRANGA;1184;S
14015;CASA NOVA;1185;S
14025;EMPRESA MARINGA;1187;S
14030;IGREJINHA;1188;S
14035;PARAISO;1189;S
14045;AVENIDA ANGELICA;1191;S
14050;EMPRESA VILA CARRAO;1192;S
14055;BAIRRO DO LIMAO;1193;S
14060;BARAO DE DUPRAT;1194;S
14065;EMPRESA BOM RETIRO;1195;S
14070;LIBERDADE;1196;S
14075;CAMPOS ELISEOS;1197;S
14080;PARI;1198;S
14090;PERDIZES-SP;1199;S
14100;PONTE PEQUENA;1200;S
14105;JAGUARE-SP;1201;S
14110;SETE DE ABRIL;1202;S
14115;SACOMAN;1203;S
14120;PRACA SILVIO ROMERO;1204;S
14125;AVENIDA CURSINO SP;1205;S
14130;VILA ALPINA;1206;S
14135;VILA DIVA;1207;S
14140;COSTA E SILVA;1208;S
14145;CURIMATA;1209;S
14150;CRAVINHOS;1210;S
14155;MARECHAL FLORIANO;1211;S
14160;AV.TIRADENTES;1212;S
14165;JARDIM SATELITE;1213;S
14175;MIAMI EUA;1215;S
14180;COXIPO;1216;S
14185;CABULA;1217;S
14190;BEZERRA DE MENEZES;1218;S
14200;EDUCANDOS;1219;S
14205;TUCURUVI;1220;S
14215;EMPRESA PAMPULHA;1222;S
14225;LIBERDADE;1223;S
14230;EMPRESA ARACAJU;1224;S
14245;SOBRADINHO-DF;1226;S
14255;BONFIM;1227;S
14260;CARLOS PRATES;1228;S
14265;EMPRESA SAVASSI;1229;S
14275;SETOR COMERCIAL SUL;1230;S
14280;EMPRESA SIA;1231;S
14285;BAIRRO DA PEDREIRA;1232;S
14290;EMPRESA FAROL;1233;S
14310;VARADOURO;1234;S
14315;EMPRESA TAGUATINGA;1235;S
14330;CAMACARI;1238;S
14335;GAMA CENTRO;1239;S
14340;VILA VELHA;1240;S
14345;CARIACICA;1241;S
14350;EMPRESA GOIAS;1242;S
14360;BACACHERI;1243;S
14365;VISCONDE;1244;S
14370;BARAO DE SOUZA LEAO;1245;S
14375;RIBEIRA;1246;S
14380;SERRA DO RAMALHO;1247;S
14385;AZENHA;1248;S
14395;VILA ISABEL;1250;S
14400;EMPRESA CARIOCA;1251;S
14405;AV.PRES.VARGAS;1252;S
14410;EMPRESA BARRA TIJUCA;1253;S
14420;BONSUCESSO;1254;S
14425;CAJU;1255;S
14435;SANTA CRUZ;1257;S
14450;ALDEIAS ALTAS;1259;S
14455;ALECRIM;1260;S
14460;ALFREDO CHAVES;1261;S
14465;ALHANDRA;1262;S
14470;SAO VICENTE;1263;S
14475;ALIANCA;1264;S
14480;ALMIRANTE TAMANDARE;1265;S
14485;CAPELA DO SOCORRO;1266;S
14490;SAO MIGUEL PAULISTA;1267;S
14495;SANTA RITA;1268;S
14500;AVENIDA 85;1269;S
14515;COMODORO;1272;S
14545;SENA MADUREIRA;1279;S
14550;CACIMBINHAS;1280;S
14555;CANAPI;1281;S
14560;COLONIA LEOPOLDINA;1282;S
14565;GIRAU DO PONCIANO;1283;S
14570;JUNQUEIRO;1284;S
14575;MARAVILHA;1285;S
14580;CAMAMU;1286;S
14585;ITORORO;1287;S
14590;RIO REAL;1288;S
14595;TEIXEIRA DE FREITAS;1289;S
14605;UAUA;1291;S
14610;AQUIRAZ;1292;S
14615;CEDRO;1293;S
14620;JAGUARIBARA;1294;S
14625;MESSEJANA;1295;S
14635;NOVO ORIENTE;1296;S
14645;BOA ESPERANCA;1298;S
14650;MUNIZ FREIRE;1299;S
14655;SANTA LEOPOLDINA;1300;S
14660;SERRA;1301;S
14665;ALEXANIA;1302;S
14670;ALVORADA-TO;1303;S
14675;ARAGUACU;1304;S
14680;ARAGUATINS;1305;S
14685;COLMEIA;1306;S
14690;DIANOPOLIS;1307;S
14695;EDEIA;1308;S
14700;MINACU;1309;S
14705;MONTES CLAROS GOIAS;1310;S
14710;ACAILANDIA;1311;S
14715;COLINAS;1312;S
14720;ESPERANTINOPOLIS;1313;S
14725;GOV.EUGENIO BARROS;1314;S
14735;OLHO D AGUA CUNHAS;1316;S
14740;AGUA BOA;1317;S
14745;ARENAPOLIS;1318;S
14750;CANARANA-MT;1319;S
14755;MIRASSOL D OESTE;1320;S
14760;TANGARA DA SERRA;1321;S
14765;NOVA XAVANTINA;1322;S
14770;ANGELICA;1323;S
14775;ARAL MOREIRA;1324;S
14780;IGUATEMI;1325;S
14785;ABRE CAMPO;1326;S
14790;ANDRELANDIA;1327;S
14800;BONFINOPOLIS MINAS;1329;S
14805;BURITIS;1330;S
14810;MATO VERDE;1331;S
14815;PERDIZES-MG;1332;S
14820;PRESIDENTE OLEGARIO;1333;S
14825;RIO PARDO DE MINAS;1334;S
14830;RIO PARANAIBA;1335;S
14835;STO.ANTONIO DO MONTE;1336;S
14845;VAZANTE;1338;S
14860;SAO DOMINGOS CAPIM;1341;S
14865;RONDON DO PARA;1342;S
14875;ARARUNA-PB;1344;S
14880;INGA;1345;S
14885;UMBUZEIRO;1346;S
14890;ARAPOTI;1347;S
14895;BITURUNA;1348;S
14900;CANDIDO DE ABREU;1349;S
14905;GUARANIACU;1350;S
14910;MARILANDIA DO SUL;1351;S
14920;PALMITAL;1353;S
14925;PEROLA-PR;1354;S
14930;PIRAI DO SUL;1355;S
14935;SAO JOAO;1356;S
14940;SAO MIGUEL DO IGUACU;1357;S
14945;AMARAJI;1358;S
14950;CUMARU;1359;S
14955;FEIRA NOVA;1360;S
14960;IGARASSU;1361;S
14965;IPUBI;1362;S
14970;VICENCIA;1363;S
14975;FRONTEIRAS;1364;S
14980;PATU;1365;S
14985;SANTO ANTONIO;1366;S
14990;BOA VISTA DO BURICA;1367;S
14995;BUTIA;1368;S
15000;EMPRESA FORTALEZA;1369;S
15015;CHAPADA;1370;S
15020;CONSTANTINA;1371;S
15025;CRISSIUMAL;1372;S
15030;MACHADINHO;1373;S
15035;MOSTARDAS;1374;S
15045;RONDA ALTA;1376;S
15050;SANTO CRISTO;1377;S
15055;SAO JOSE DO NORTE;1378;S
15060;SEBERI;1379;S
15065;TRES COROAS;1380;S
15070;COLORADO DO OESTE;1381;S
15075;ABELARDO LUZ;1382;S
15080;ALFREDO WAGNER;1383;S
15085;CUNHA PORA;1384;S
15090;DESCANSO;1385;S
15095;ESTREITO;1386;S
15100;FRAIBURGO;1387;S
15105;GUARACIABA;1388;S
15110;ITUPORANGA;1389;S
15115;MASSARANDUBA;1390;S
15120;PALMA SOLA;1391;S
15125;PINHALZINHO;1392;S
15130;QUILOMBO;1393;S
15135;RIO NEGRINHO;1394;S
15140;SAO CARLOS;1395;S
15145;DOIS CORREGOS;1396;S
15150;MARACAI;1397;S
15155;SAO SIMAO-SP;1398;S
15160;AQUIDABA;1399;S
15165;JARDIM DA PENHA;1400;S
15170;JARU;1401;S
15175;GENERAL VALADAO;1402;S
15180;ESTILO INV ESPLANADA;1403;S
15185;OURO PRETO DO OESTE;1404;S
15190;PRESIDENTE MEDICI;1405;S
15195;ROLIM DE MOURA;1406;S
15200;MUQUI;1407;S
15205;IMBITUBA;1408;S
15210;NOVA RUSSAS;1409;S
15215;SOMBRIO;1410;S
15225;PRAIA GRANDE;1412;S
15230;SAO JOSE DO OURO;1413;S
15235;JOAO PAULO;1414;S
15255;ALPINOPOLIS;1418;S
15260;LAGO NORTE;1419;S
15265;ALTEROSA;1420;S
15270;ALTINHO;1421;S
15275;ALTINOPOLIS;1422;S
15280;PARANOA;1423;S
15285;ALTO PARANA;1424;S
15290;ALTO PIQUIRI;1425;S
15295;AHU;1426;S
15300;ALTONIA;1427;S
15305;ALTOS;1428;S
15310;ALVINOPOLIS-MG;1429;S
15315;ALVORADA-RS;1430;S
15320;ALVORADA DO SUL;1431;S
15325;AV.BRASILIA-CURITIBA;1432;S
15330;RUA MATEUS LEME;1433;S
15335;AMPERE;1434;S
15340;ANAGE;1435;S
15345;ANANINDEUA;1436;S
15360;ANCHIETA-ES;1438;S
15365;ANCHIETA-SC;1439;S
15375;ANGATUBA;1441;S
15385;CAJURU;1443;S
15390;ANGICAL;1444;S
15395;ANGICOS;1445;S
15400;ANITA GARIBALDI;1446;S
15410;ANTAS;1448;S
15415;SAO JOAO RIO PEIXE;1449;S
15420;ANTONIO CARLOS-MG;1450;S
15425;APARECIDA;1451;S
15430;APARECIDA DE GOIANIA;1452;S
15435;TRINDADE;1453;S
15445;ARACAGI;1455;S
15450;ARACI;1456;S
15460;BAIRRO UBERABA;1458;S
15465;ARAIOSES;1459;S
15470;PARQUE SAO PAULO;1460;S
15475;IRAI DE MINAS;1461;S
15480;ARAQUARI;1462;S
15490;ARARIPE;1464;S
15495;ARARUNA-PR;1465;S
15500;ARAUA;1466;S
15505;ARAUCARIA;1467;S
15510;AREADO;1468;S
15515;AREIA BRANCA-RN;1469;S
15520;ARINOS;1470;S
15525;ARIPUANA;1471;S
15530;RUA ARAGUAIA;1472;S
15535;ARROIO DO MEIO;1473;S
15540;ARROIO DO TIGRE;1474;S
15545;ARTUR NOGUEIRA;1475;S
15550;ARUJA;1476;S
15555;ARVOREZINHA;1477;S
15560;ASCURRA;1478;S
15565;AV ESTEVES RODRIGUES;1479;S
15570;AUGUSTO CORREA;1480;S
15575;AURIFLAMA;1481;S
15580;AURORA;1482;S
15585;SARANDI;1483;S
15590;DR.MARIANO DA ROCHA;1484;S
15595;BACURI;1485;S
15600;BAIANOPOLIS;1486;S
15605;EMPRESA CAXIAS SUL;1487;S
15620;BAIXA GRANDE;1488;S
15625;BALNEARIO CAMBORIU;1489;S
15630;BANANAL;1490;S
15635;BARAO DE GRAJAU;1491;S
15640;SORRISO;1492;S
15645;BARBOSA FERRAZ;1493;S
15650;SANTANA;1494;S
15655;AUTO SHOP.ARICANDUVA;1495;S
15660;BARRA DA ESTIVA;1496;S
15665;BARRA DO RIBEIRO;1497;S
15670;BARRA VELHA;1498;S
15680;DIRECAO GERAL;1500;S
15685;BAIRRO BRASIL;1501;S
15690;CANAPOLIS-MG;1502;S
15695;SENADO FEDERAL;1503;S
15705;CARDOSO DE ALMEIDA;1504;S
15710;EMPRESA PALMAS;1505;S
15720;BORBA GATO;1506;S
15725;SIA TRECHO 2;1507;S
15730;BAIRRO MALLET;1508;S
15735;CASA FORTE;1509;S
15740;EMPRESA S.J.RIO PRET;1510;S
15755;EMPRESA MOOCA;1511;S
15760;SOROCABA NORTE;1512;S
15765;NOVA ODESSA;1513;S
15775;BARAO GERALDO;1515;S
15780;PONTE DO MORUMBI;1516;S
15790;QUITANDA;1517;S
15795;CENTRO CIVICO;1518;S
15800;CHAMPAGNAT;1519;S
15810;IMIRIM;1521;S
15815;BATEL;1522;S
15820;EMPRESA MACEIO;1523;S
15835;CASCADURA;1524;S
15845;VILA OLIMPIA;1526;S
15850;TAILANDIA;1527;S
15855;JARDIM BELA VISTA;1528;S
15860;BARUERI;1529;S
15865;ITAQUERA;1530;S
15875;ITAPUA;1532;S
15885;CANDELARIA-RN;1533;S
15890;SEMINARIO;1534;S
15895;JARDIM PAULISTA;1535;S
15920;VILA INDUSTRIAL;1540;S
15925;JARDIM TREMEMBE;1541;S
15930;VILA ESPERANCA;1542;S
15935;GECEX SAO PAULO III;1543;S
15940;AV.PROF.FRANC.MORATO;1544;S
15945;VILA MASCOTE;1545;S
15950;JARDIM BONFIGLIOLI;1546;S
15955;AVENIDA JOAO DIAS;1547;S
15960;VILA MATILDE;1548;S
15965;SAPOPEMBA;1549;S
15970;NOVA CANTAREIRA;1550;S
15975;ALTO DA LAPA;1551;S
15980;24 DE MAIO;1552;S
15985;NOSSA SENHORA SABARA;1553;S
15990;BRAZ LEME;1554;S
15995;AV.PAULO FACCINI;1555;S
16000;JARDIM TRANQUILIDADE;1556;S
16005;EMPRESA SANTO ANDRE;1557;S
16010;CUMBICA;1558;S
16015;VILA YARA;1559;S
16020;GECEX CAMPINAS;1560;S
16025;BAIRRO ASSUNCAO;1561;S
16035;AVENIDA GOIAS;1563;S
16045;BENFICA-RJ;1565;S
16050;JARDIM LUZ;1566;S
16065;GRAJAU;1568;S
16070;VOLUNTARIOS;1569;S
16075;IRAJA;1570;S
16085;ITATIAIA;1571;S
16090;JARDIM BOTANICO-RJ;1572;S
16105;REALENGO;1575;S
16110;AMARAL PEIXOTO;1576;S
16115;TELEPORTO;1577;S
16120;PIRATININGA;1578;S
16125;TAQUARA;1579;S
16135;QUEIMADOS;1581;S
16140;AV.SAUL ELKIND;1582;S
16145;RETIRO;1583;S
16150;BERNARDO MONTEIRO;1584;S
16155;BAIRRO DE LOURDES;1585;S
16165;CANAA;1587;S
16170;CTO.ADM.NATAL;1588;S
16175;GUARANTA DO NORTE;1589;S
16180;SAPEZAL;1590;S
16185;UNIV.FED.CAMPINA GDE;1591;S
16190;ARMACAO DOS BUZIOS;1592;S
16200;AV.GETULIO VARGAS;1594;S
16205;PEDRO AFONSO;1595;S
16210;SANTANA DE PARNAIBA;1596;S
16215;ESPIGAO D OESTE;1597;S
16220;CARIRI SHOPPING;1598;S
16225;PITUACU;1599;S
16230;RUA DO LIVRAMENTO;1600;S
16235;PRACA CENTENARIO;1601;S
16240;BAHIA TODOS SANTOS;1602;S
16245;JARDINS-SE;1603;S
16250;CORP BANK CEARA;1604;S
16260;PRACA DO CARMO;1605;S
16265;SETOR BANCARIO SUL;1606;S
16270;ESC GOVERNO FEDERAL;1607;S
16285;GECEX BRASILIA;1608;S
16290;PRACA PIO XII;1609;S
16295;AVENIDA GOIAS;1610;S
16300;JARACATI;1611;S
16315;EMPRESA PRACA SETE;1614;S
16320;ESC SETOR PUBLICO MG;1615;S
16335;CENOP ATAC COMEX BH;1616;S
16340;PRACA 1817;1617;S
16345;ESC SETOR PUBLICO PB;1618;S
16360;CID.UNIVERSITARIA-PB;1619;S
16365;TAMARINEIRA;1620;S
16380;EMPRESA CURITIBA;1622;S
16385;VIENA AUSTRIA;1623;S
16400;FLORESTA-MG;1626;S
16410;CENOP ATAC COMEX CTB;1628;S
16415;R.FELIPE DOS SANTOS;1629;S
16420;VENDA NOVA;1630;S
16425;ALIPIO DE MELO;1631;S
16430;BARREIRO;1632;S
16435;ELDORADO;1633;S
16440;PARQUE DA CRIANCA;1634;S
16445;CRUZ DAS ARMAS;1635;S
16450;EPITACIO PESSOA;1636;S
16455;PICARRA;1637;S
16460;TIRIRICAL;1638;S
16465;SAO FRANCISCO;1639;S
16470;BARAO DE GURGUEIA;1640;S
16475;BENEVIDES;1641;S
16485;BEZERROS;1643;S
16490;BIGUACU;1644;S
16495;BIRITIBA-MIRIM;1645;S
16505;BOA VISTA DO TUPIM;1647;S
16510;BOCA DA MATA;1648;S
16515;BOITUVA;1649;S
16520;BOM JARDIM-PE;1650;S
16525;BOM JARDIM-MA;1651;S
16530;BOM JARDIM-RJ;1652;S
16535;BOM JARDIM DE MINAS;1653;S
16540;BOQUEIRAO;1654;S
16550;BORBOREMA;1656;S
16555;BORDA DA MATA;1657;S
16560;BOSSOROCA;1658;S
16565;BOTELHOS;1659;S
16570;BOTUPORA;1660;S
16575;BRASILANDIA;1661;S
16580;BRASILEIA;1662;S
16585;BRAZOPOLIS;1663;S
16590;BREJAO;1664;S
16595;BREJO DO CRUZ;1665;S
16600;BREJO MADRE DE DEUS;1666;S
16605;BROTAS;1667;S
16610;UFRN;1668;S
16615;BRUMADINHO;1669;S
16620;BUENO BRANDAO;1670;S
16625;BUENOPOLIS;1671;S
16635;BUERAREMA;1673;S
16640;ESC SETOR PUBLICO PA;1674;S
16665;BURI;1675;S
16670;BURITAMA;1676;S
16675;BURITI;1677;S
16685;BURITI DOS LOPES;1679;S
16690;BURITIZEIRO;1680;S
16695;CABEDELO;1681;S
16700;CABO VERDE;1682;S
16705;CACAPAVA;1683;S
16715;CACHOEIRA ALTA;1685;S
16720;EMPRESA MARAJOARA;1686;S
16725;CACHOEIRA DE MINAS;1687;S
16730;CACHOEIRAS DE MACACU;1688;S
16735;CACHOEIRINHA-PE;1689;S
16740;GECEX PORTO ALEGRE;1690;S
16745;CACONDE;1691;S
16760;CAETE;1694;S
16770;CAFARNAUM;1696;S
16775;CAIBATE;1697;S
16780;CAIBI;1698;S
16785;CAICARA;1699;S
16790;CAIEIRAS;1700;S
16795;JARDIM DO LAGO;1701;S
16805;CAJURU;1703;S
16810;CALDAS;1704;S
16815;CALDAS NOVAS;1705;S
16820;CAMANDUCAIA;1706;S
16825;CAMBORIU;1707;S
16830;CAMBUCI;1708;S
16835;CAMBUI;1709;S
16840;CAMOCIM DE SAO FELIX;1710;S
16845;CAMPANHA;1711;S
16850;CAMPESTRE;1712;S
16855;CAMPINA DA LAGOA;1713;S
16860;CAMPINAS DO SUL;1714;S
16865;CAMPO ALEGRE-SC;1715;S
16870;CAMPO BELO DO SUL;1716;S
16875;CAMPO DO BRITO;1717;S
16880;CAMPO ERE;1718;S
16885;CAMPO FORMOSO;1719;S
16890;CAMPO GRANDE-AL;1720;S
16895;CAMPO DO MEIO;1721;S
16905;CAMPOS GERAIS;1723;S
16915;CANDEAL;1725;S
16920;CANDEIAS-BA;1726;S
16925;CANDEIAS-MG;1727;S
16930;CANDIBA;1728;S
16935;CANDIDO MOTA;1729;S
16940;CANDIDO SALES;1730;S
16945;CANGUARETAMA;1731;S
16950;CANHOTINHO;1732;S
16960;CANTANHEDE;1734;S
16965;CAPANEMA-PA;1735;S
16970;CAPITAO ENEAS;1736;S
16985;CAPOEIRAS;1739;S
16990;GIOVANNI GRONCHI;1740;S
16995;CARAGUATATUBA;1741;S
17000;CARAI;1742;S
17005;CARANDAI;1743;S
17010;EMPRESA BROOKLIN;1744;S
17015;CARIRA;1745;S
17025;CARIRIACU;1747;S
17035;CARMO DO CAJURU;1749;S
17040;CARMO DA MATA;1750;S
17045;CARMO DO RIO CLARO;1751;S
